DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2005-0282-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Rangpur, Dinadjpur districts (Rangpur province)",,,No,No,No,,,Kph,,,,2005,5,6,2005,5,6,11,,,1500,1500,,,,,,,64.09274026,"[{""adm2_code"":5806,""adm2_name"":""Dinajpur""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",03-06-2005,25-09-2023
2005-0290-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Guntur, Krishna, Srikakulam, Karimnagar, Nalgonda districts (Andhra Pradesh province)",,,No,No,No,,,Kph,,,,2005,5,1,2005,5,1,20,20,,,20,,,,,,,64.09274026,"[{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17565,""adm2_name"":""Srikakulam""}]",08-06-2005,25-09-2023
2005-0291-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Kolkata district (West Bengal province),,,No,No,No,,,Kph,,,,2005,5,4,2005,5,4,11,20,,,20,,,,,,,64.09274026,"[{""adm2_code"":70292,""adm2_name"":""Kolkata""}]",08-06-2005,25-09-2023
2005-0391-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Cox's Bazar district (Chittagong province),,,No,No,No,,,Kph,,,,2005,6,30,2005,6,30,35,,,,,,,,,,,64.09274026,"[{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""}]",22-07-2005,25-09-2023
2005-0537-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Barisal, Chittagong, Khulna provinces",,,No,No,No,,,Kph,,,,2005,9,20,2005,9,20,16,,12000,,12000,,,,,,,64.09274026,"[{""adm1_code"":575,""adm1_name"":""Barisal""},{""adm1_code"":576,""adm1_name"":""Chittagong""},{""adm1_code"":578,""adm1_name"":""Khulna""}]",21-09-2005,25-09-2023
2005-0537-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Andhra Pradesh, Orissa provinces",,,No,No,No,,,Kph,,,,2005,9,20,2005,9,20,33,,11000,50000,61000,,,,,,,64.09274026,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""}]",28-09-2005,25-09-2023
2006-0029-AFG,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,AFG,Afghanistan,Southern Asia,Asia,"Deh Mardi, Deh Yak villages (Sancharak district, Sar-e-Pul province), Gholdori, Aular village (Kohestanat district, Sar-e-Pul province), Lash-e-Juwayn district (Farah province), Kandahar province",,Cold wave|Rain,No,No,No,,,Kph,,,,2006,1,1,2006,2,,29,,,,,,,,,,,66.16033056,"[{""adm1_code"":285,""adm1_name"":""Kandahar""},{""adm2_code"":3502,""adm2_name"":""Lash-e-Juwayn""},{""adm2_code"":3730,""adm2_name"":""Kohestanat""},{""adm2_code"":99982,""adm2_name"":""Sancharak(sangchark)""}]",20-03-2006,25-09-2023
2006-0068-AFG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,AFG,Afghanistan,Southern Asia,Asia,Badakhshan province,,,No,No,No,,,Kph,,,,2006,2,,2006,2,,42,,,,,,,,,,,66.16033056,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""}]",06-02-2006,25-09-2023
2006-0146-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Bagerhat, Khulna districts (Khulna province)",,,No,No,No,,150,Kph,,,,2006,3,4,2006,3,4,4,549,5350,,5899,,,,,,,66.16033056,"[{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5799,""adm2_name"":""Khulna""}]",09-03-2007,25-09-2023
2006-0510-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Hatiya area (Noakhali district, Chittagong province), Bagerhat district (Khulna province), Patuakhali, Barguna districts (Barisal province)",,Flood,No,No,No,,,Kph,19.73,83.75,,2006,9,18,2006,10,5,115,,9135,,9135,,,,,,,66.16033056,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""}]",09-01-2007,25-09-2023
2006-0510-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Andhra Pradesh, West Bengal, Bihar provinces",Monsoonal rain,Flood,No,No,No,,,Kph,19.73,83.75,,2006,9,18,2006,10,5,114,300,,150000,150300,,,,,,,66.16033056,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""}]",07-01-2007,25-09-2023
2006-0737-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,Dhaka province,,,No,No,No,,,Kph,,,,2006,4,5,2006,4,6,9,65,,1400,1465,,,,,,,66.16033056,"[{""adm1_code"":577,""adm1_name"":""Dhaka""}]",09-03-2007,25-09-2023
2006-0738-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Tangail district (Dhaka province), Sirajganj district (Rajshahi province)",,Flood,No,No,No,,,Kph,,,,2006,4,8,2006,4,8,22,500,,1000,1500,,,,,,,66.16033056,"[{""adm2_code"":5794,""adm2_name"":""Tangail""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",09-03-2007,25-09-2023
2006-0739-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Rajshahi, Khulna provinces",,Hail,No,No,No,,,Kph,,,,2006,4,22,2006,4,24,4,150,,,150,,,,,,,66.16033056,"[{""adm1_code"":578,""adm1_name"":""Khulna""},{""adm1_code"":61362,""adm1_name"":""Rajshahi""}]",09-03-2007,25-09-2023
2006-0740-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Gujarat provinces",,Rain,No,No,No,,,Kph,,,,2006,5,2,2006,5,2,76,,,,,,,,,,,66.16033056,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",09-03-2007,25-09-2023
2007-0164-IRN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2007-000075,Cyclone 'Gonu',IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Ghalehganj villages (Kahnug district, Kerman province), Chahbahar, Zarabad, Konarak, Kahir villages (Chahbahar district, Sistan-o baluchestan province), Sarbaz, Iranshahr villages (Iranshahr district, Sistan-o baluchestan province), Zahedan, Khash, Saravan, Nikshahr districts (Sistan-o baluchestan province), Jask, Bandar-e abbas, Geshm districts (Hormozgan province)",,Flood,No,No,No,,220,Kph,,,,2007,6,6,2007,6,10,12,9,185000,,185009,,,,,,,68.04767383,"[{""adm2_code"":40896,""adm2_name"":""Bandar-e abbas""},{""adm2_code"":40963,""adm2_name"":""Geshm""},{""adm2_code"":40979,""adm2_name"":""Jask""},{""adm2_code"":40985,""adm2_name"":""Kahnug""},{""adm2_code"":40918,""adm2_name"":""Chahbahar""},{""adm2_code"":40976,""adm2_name"":""Iranshahr""},{""adm2_code"":40997,""adm2_name"":""Khash""},{""adm2_code"":41051,""adm2_name"":""Nikshahr""},{""adm2_code"":41090,""adm2_name"":""Saravan""},{""adm2_code"":41139,""adm2_name"":""Zahedan""}]",04-08-2008,25-09-2023
2007-0227-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2007-000060,,BGD,Bangladesh,Southern Asia,Asia,"Cox's Bazar, Chittagong districts (Chittagong province)",,,No,No,No,,88,Kph,,,,2007,5,15,2007,5,15,41,,,225,225,,,,,,,68.04767383,"[{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""}]",04-08-2008,25-09-2023
2007-0245-PAK,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2007-000084,Cyclone 'Yemyin',PAK,Pakistan,Southern Asia,Asia,"Balochistan, Sindh, North-West Frontier provinces",,Broken Dam/Burst bank|Flood,No,No,No,35048,,Kph,25.26,67.9,,2007,6,26,2007,7,6,242,,1650000,,1650000,,,,,1620000,2380684,68.04767383,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":2277,""adm1_name"":""Sindh""}]",04-08-2008,25-09-2023
2007-0556-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2007-000208,Cyclone 'Sidr',BGD,Bangladesh,Southern Asia,Asia,"Bagerhat, Khulna, Satkhira districts (Khulna province), Patuakhali, Barguna, Pirojpur, Barisal, Jhalokati, Bhola districts (Barisal province), Madaripur, Gopalganj, Shariatpur districts (Dhaka province)",,Flood,Yes,No,No,215214,250,Kph,22.61,90.15,,2007,11,15,2007,11,19,4234,55282,8923259,,8978541,,,,,2300000,3379983,68.04767383,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5764,""adm2_name"":""Jhalokati""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5766,""adm2_name"":""Pirojpur""},{""adm2_code"":5781,""adm2_name"":""Gopalganj""},{""adm2_code"":5784,""adm2_name"":""Madaripur""},{""adm2_code"":5792,""adm2_name"":""Shariatpur""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",27-05-2009,25-09-2023
2007-0556-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2007-000208,Cyclone 'Sidr',IND,India,Southern Asia,Asia,"West Bengal, Orissa provinces",,,No,No,No,,,Kph,,,,2007,11,15,2007,11,15,,,,,,,,,,,,68.04767383,"[{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""}]",01-08-2008,25-09-2023
2008-0008-IRN,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,GLIDE:CW-2008-000025,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Tehran, Esfahan, Kerman, Manzandaran, Golestan, Ardebil, West Azarbayejan, Kordestan, Seman, Lorestan provinces",,Cold wave|Transport accident,No,No,No,,,Kph,,,,2008,1,,2008,1,,28,,,,,,,,,,,70.66008903,"[{""adm1_code"":1543,""adm1_name"":""Esfahan""},{""adm1_code"":1550,""adm1_name"":""Kerman""},{""adm1_code"":1553,""adm1_name"":""Kordestan""},{""adm1_code"":1555,""adm1_name"":""Lorestan""},{""adm1_code"":1557,""adm1_name"":""Mazandaran""},{""adm1_code"":1558,""adm1_name"":""Semnan""},{""adm1_code"":1560,""adm1_name"":""Tehran""},{""adm1_code"":1561,""adm1_name"":""West Azarbayejan""},{""adm1_code"":33110,""adm1_name"":""Ardebil""},{""adm1_code"":33111,""adm1_name"":""Golestan""}]",19-11-2008,25-09-2023
2008-0184-LKA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2008-000057,Cyclone 'Nargis',LKA,Sri Lanka,Southern Asia,Asia,"Colombo, Kalutara, Gampaha districts (Western province), Ratnapura, Kegalle districts (Sabaragamuwa province), Puttalam district (North Western province), Nuwara Eliya district (Central province), Galle district (Southern province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2008,4,27,2008,5,3,9,,50000,,50000,,,,,,,70.66008903,"[{""adm2_code"":41749,""adm2_name"":""Nuwara Eliya""},{""adm2_code"":25838,""adm2_name"":""Puttalam""},{""adm2_code"":25844,""adm2_name"":""Kegalle""},{""adm2_code"":25845,""adm2_name"":""Ratnapura""},{""adm2_code"":25846,""adm2_name"":""Galle""},{""adm2_code"":25851,""adm2_name"":""Colombo""},{""adm2_code"":25852,""adm2_name"":""Gampaha""},{""adm2_code"":25853,""adm2_name"":""Kalutara""}]",31-07-2008,25-09-2023
2008-0644-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Jamalpur, Mymensingh, Netrakona, Sherpur districts (Dhaka province), Bogra district (Rajshahi province), Gaibandha, Kurigram districts (Rangpur province), Sunamganj, Sylhet provinces (Sylhet province)",,,No,No,No,,100,Kph,,,,2008,3,22,2008,3,22,12,200,,,200,,,,,,,70.66008903,"[{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5793,""adm2_name"":""Sherpur""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5824,""adm2_name"":""Sylhet""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""}]",18-03-2009,25-09-2023
2008-0646-IND,No,nat-met-sto-san,Natural,Meteorological,Storm,Sand/Dust storm,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,Flood,No,No,No,,110,Kph,,,,2008,5,14,2008,5,14,111,50,,,50,,,,,25000,35381,70.66008903,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",25-03-2009,25-09-2023
2008-0648-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Reshmi""",BGD,Bangladesh,Southern Asia,Asia,"Barisal, Patuakhali districts (Barisal province)",,Flood,No,No,No,,80,Kph,,,,2008,10,27,2008,10,27,15,200,,,200,,,,,,,70.66008903,"[{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""}]",18-03-2009,25-09-2023
2009-0130-IND,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,Kendrapara district (Orissa province),,Hail,No,No,No,,,Kph,,,,2009,3,31,2009,3,31,15,50,5000,4000,9050,,,,,,,70.40886176,"[{""adm2_code"":70218,""adm2_name"":""Kendrapara""}]",05-03-2010,25-09-2023
2009-0157-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Bijli""",BGD,Bangladesh,Southern Asia,Asia,"Banshkhali, Anowara, Sitakunda, Mirsaharai, Sandwip, Patiya, Boalkhali, Satkania, Chandanaish, City Corportaion of Chittagong (CCC) areas (Chittagong district, Chittagong province), Sadar, Ramu, Chakaria, Pekua, Maheshkhali, Kutubdia areas (Cox's Bazar district, Chittagong province), Hatiya area (Noakhali district, Chittagong province), Charfashion area (Bhola district, Barisal province), Pirganj area (Thakurgao district, Rangpur province)",,,No,No,No,,100,Kph,,,,2009,4,19,2009,4,20,7,84,19125,,19209,,,,,,,70.40886176,"[{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5820,""adm2_name"":""Thakurgaon""}]",05-03-2010,25-09-2023
2009-0204-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2009-000105,"Cyclone ""Aila""",BGD,Bangladesh,Southern Asia,Asia,"Khulna, Satkhira, Jessore, Bagerhat districts (Khulna province), Patuakhali, Bhola, Barisal, Barguna, Pirojpur, Jhalokati districts (Barisal province), Lakshmipur, Chittagong, Noakhali, Cox's Bazar, Feni, Chandpur districts (Chittagong province)",,Broken Dam/Burst bank|Tsunami/Tidal wave,Yes,No,No,14239,90,Kph,22.16,89.09,,2009,5,25,2009,5,26,190,7103,3928238,,3935341,,,,,270000,383474,70.40886176,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5764,""adm2_name"":""Jhalokati""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5766,""adm2_name"":""Pirojpur""},{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5773,""adm2_name"":""Feni""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5797,""adm2_name"":""Jessore""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",05-02-2010,25-09-2023
2009-0204-BTN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2009-000105,"Cyclone ""Aila""",BTN,Bhutan,Southern Asia,Asia,"Chhukha, Dagana, Gasa, Haa, Paro, Punakha, Samtse, Thimphu, Tsirang, Wangduephodrang provinces",,,No,No,No,,,Kph,,,,2009,5,25,2009,5,26,12,,,,,,,,,,,70.40886176,"[{""adm1_code"":623,""adm1_name"":""Chhukha""},{""adm1_code"":625,""adm1_name"":""Gasa""},{""adm1_code"":629,""adm1_name"":""Paro""},{""adm1_code"":631,""adm1_name"":""Punakha""},{""adm1_code"":635,""adm1_name"":""Thimphu""},{""adm1_code"":639,""adm1_name"":""Tsirang""},{""adm1_code"":640,""adm1_name"":""Wangduephodrang""},{""adm1_code"":41308,""adm1_name"":""Dagana""},{""adm1_code"":41309,""adm1_name"":""Haa""},{""adm1_code"":41312,""adm1_name"":""Samtse""}]",15-01-2010,25-09-2023
2009-0204-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2009-000105,"Cyclone ""Aila""",IND,India,Southern Asia,Asia,"Sagar, Namkhana, Kakdwip, Pathar Pratima, Canning, Basanti, Mathurapur, Kultali villages (South 24 Parganas district, West Bengal province), Kolkata, North 24 Parganas, Haora, Hugli, Darjiling districts (West Bengal province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,110,Kph,,,,2009,5,25,2009,5,25,96,,5100000,,5100000,,,,,,,70.40886176,"[{""adm2_code"":17948,""adm2_name"":""Darjiling""},{""adm2_code"":17949,""adm2_name"":""Haora""},{""adm2_code"":17950,""adm2_name"":""Hugli""},{""adm2_code"":70292,""adm2_name"":""Kolkata""},{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""}]",06-01-2010,25-09-2023
2009-0240-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Bihar, Jharkhand provinces",,,No,No,No,,,Kph,,,,2009,6,28,2009,6,29,35,12,,,12,,,,,,,70.40886176,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",08-03-2010,25-09-2023
2009-0609-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Phyan,IND,India,Southern Asia,Asia,"Gujarat, Madhya Pradesh, Maharashtra provinces",,,No,No,No,,,Kph,,,,2009,11,11,2009,11,12,20,,,,,,,,,300000,426083,70.40886176,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""}]",08-03-2010,25-09-2023
2009-0640-IND,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,Hail,No,No,No,,,Kph,,,,2009,5,11,2009,5,11,32,23,,,23,,,,,,,70.40886176,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",16-07-2010,25-09-2023
2009-0641-IND,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,Flood,No,No,No,,,Kph,,,,2009,6,7,2009,6,7,20,,,,,,,,,,,70.40886176,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",08-03-2010,25-09-2023
2010-0171-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2010-000074,,BGD,Bangladesh,Southern Asia,Asia,"Rangpur, Dinajpur, Nilphamari, Lalmonirhat, Kurigram, Gaibandha districts (Rangpur province), Sirajganj, Bogra districts (Rajshahi province)",,,No,No,No,,120,Kph,,,,2010,4,13,2010,4,14,8,200,246910,,247110,,,,,,,71.56359558,"[{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5806,""adm2_name"":""Dinajpur""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""},{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",13-08-2010,25-09-2023
2010-0171-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2010-000074,,IND,India,Southern Asia,Asia,"Bihar, West Bengal, Assam provinces",,,No,No,No,,,Kph,,,,2010,4,13,2010,4,14,114,,,500000,500000,,,,,,,71.56359558,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""}]",26-04-2010,25-09-2023
2010-0177-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar provinces",,Flood,No,No,No,,,Kph,,,,2010,5,6,2010,5,8,54,50,,,50,,,,,,,71.56359558,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",10-05-2010,25-09-2023
2010-0198-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Laila""",IND,India,Southern Asia,Asia,"Krishna, Prakasam, Nellore, Guntur districts (Andhra Pradesh province), Tamil Nadu province",,Rain,No,No,No,,110,Kph,,,,2010,5,20,2010,5,20,32,,,,,,,,,,,71.56359558,"[{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17563,""adm2_name"":""Prakasam""}]",27-05-2010,25-09-2023
2010-0205-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,Lalmonirhat district (Rangpur province),,,No,No,No,,,Kph,,,,2010,4,17,2010,4,17,3,,10000,,10000,,,,,,,71.56359558,"[{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""}]",27-05-2010,25-09-2023
2010-0210-PAK,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2010-000108,"Cyclone ""Phet""",PAK,Pakistan,Southern Asia,Asia,"Sindh, Balochistan provinces",,Flood,No,No,No,,,Kph,,,,2010,6,6,2010,6,7,23,,4000,,4000,,,,,80000,111789,71.56359558,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm1_code"":2277,""adm1_name"":""Sindh""}]",13-07-2010,25-09-2023
2010-0428-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Bihar, Jharkhand provinces",,,No,No,No,,,Kph,,,,2010,8,25,2010,8,25,25,,,,,,,,,,,71.56359558,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",26-08-2010,25-09-2023
